id,PIM010,PIM014,PIM024,PIM051,PIM025,PIM038,PIM040,PIM046,PIM053,PIM056,PIM068,PIM077,PIM091,PIM137,PIM172,PIM163,PIM164,PIM190,PIM231,PIM269,PIM242,PIM254,PIM311,PIM262,PIM284,PIM321,PIM300,PIM328,PIM387,PIM402,PIM407,PIM388,PIM393,PIM404
KEGG_INSULIN_SIGNALING_PATHWAY,2.7664,3.629,3.5808,3.3837,4.8565,4.337,4.6288,3.6168,4.1817,4.544,3.2106,4.6094,4.702,3.6746,3.4373,1.6857,3.84,3.3341,4.2802,3.6459,4.1016,4.1256,4.1927,2.7727,2.9679,3.753,4.0714,4.2577,2.2986,3.3048,3.2521,3.4935,3.6002,4.0973
KEGG_GNRH_SIGNALING_PATHWAY,2.3637,0.4149,0.691,0.7328,1.2822,0.4178,1.1114,0.6342,1.1592,0.8826,-0.7214,2.0663,1.7932,0.0722,0.583,-0.522,1.5275,0.3425,1.3141,1.1121,1.2232,0.2586,0.5584,0.84,0.8942,0.511,2.9012,2.3663,-1.1874,-1.7477,-1.0256,1.2779,0.5315,0.8561
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,3.7689,4.7068,4.8686,5.1297,3.9083,4.5282,2.44,3.735,3.3001,3.3453,4.625,4.3527,3.3835,3.4782,3.7474,5.071,5.6122,5.0561,2.1465,3.7461,3.4577,4.1476,3.6968,2.5415,2.7288,3.6962,4.3516,4.1489,4.5687,4.3927,4.177,4.0743,3.4478,4.7276
KEGG_MELANOGENESIS,0.7581,-0.3783,-0.2494,-0.1242,-0.1322,-0.4746,-1.3237,-0.1594,-0.7593,-1.115,-0.0278,-0.3078,-0.5752,-0.2626,0.1659,-1.0736,-1.4494,-1.437,-0.1078,0.2452,0.4856,-0.8229,-0.1088,-0.7725,-0.7811,-0.6251,0.6933,1.2515,-1.3342,-1.9473,-1.1141,0.6523,0.0417,1.2612
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,-0.5233,-0.3158,-0.3359,-0.8885,1.4605,-0.2316,-0.9743,-0.5924,-1.5757,1.764,-1.9014,-0.5269,0.1472,-0.0779,-0.3738,-1.0752,-0.5989,-0.2922,-1.2573,-0.5308,-0.8187,0.5343,0.578,-1.1424,-1.9019,-0.7066,-1.1281,-1.5058,-2.8864,-1.5722,-2.498,-0.7136,-0.597,-0.7752
KEGG_TYPE_II_DIABETES_MELLITUS,-0.7313,-1.7849,-2.3933,-2.352,-0.4411,-0.9307,-1.4448,-1.6062,-1.4477,-0.2332,-2.4264,-0.9611,-0.2596,-1.8897,-1.8412,-2.5293,-0.3788,-1.3589,-0.1439,-2.3168,-2.125,-1.0369,-1.2285,-1.8281,-2.3651,-2.8561,-0.9666,-1.3061,-2.468,-2.297,-2.3417,-1.4129,-1.0975,-1.725
KEGG_TYPE_I_DIABETES_MELLITUS,-2.188,-2.3841,-3.5877,-3.0613,0.6698,0.3994,-4.1616,-1.9956,-2.5559,0.9032,-3.7033,-3.0619,-0.2997,-1.7645,-1.6677,-2.9925,-0.0014,-2.5844,0.7366,-2.1367,-2.7351,1.1127,-1.5246,-5.1449,-4.6005,-2.9054,-1.6862,-0.823,-4.0486,-1.7684,-4.9637,-0.8818,-0.3272,-1.9152
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,-2.6206,-2.1753,-3.0464,-2.6492,-2.5216,-2.8989,-3.635,-3.6953,-2.198,-3.5439,-2.9656,-3.0351,-2.329,-2.0421,-2.3685,-2.8436,-2.4291,-3.1791,-3.0702,-2.9539,-3.0261,-3.3872,-3.4663,-2.8402,-2.5523,-3.1911,-3.9888,-3.1006,-2.9361,-2.6111,-2.2935,-3.5227,-3.0455,-3.0531
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.9169,0.8307,-0.0779,-0.2668,-0.0303,-0.5146,0.06,-0.026,0.3332,1.9341,-0.0031,0.7344,0.975,0.361,0.932,-0.677,-0.7149,1.5732,0.7535,0.6624,0.5619,0.0511,-0.8059,-0.3979,-0.4526,-0.3916,1.0108,1.0533,-2.4138,-2.4005,-2.2181,-0.0158,0.9091,0.6619
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,6.6482,5.7777,5.6968,4.9084,6.2424,6.5298,6.2108,6.3956,6.9038,5.3811,6.6142,6.3174,7.3605,5.7157,6.4967,5.7943,4.7519,6.4449,6.6704,6.1801,5.9137,5.8541,5.6201,5.6171,5.9189,6.4093,5.4065,5.9852,5.1535,4.8623,4.579,5.9949,6.0326,6.651
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,1.85,-0.4121,0.3363,-0.3755,1.0933,1.3764,1.8105,1.0352,0.4599,0.9596,0.2847,0.3547,0.5454,1.053,1.6766,-0.1326,2.36,1.4804,0.7305,0.22,-0.0906,0.0758,0.0016,-0.6701,-0.8341,-0.5363,0.4585,1.147,0.6004,1.81,0.9886,0.7666,0.395,0.4746
KEGG_ALZHEIMERS_DISEASE,12.6693,11.4724,11.8019,12.071,11.6417,11.4247,12.4331,12.3863,12.9644,11.8667,12.3148,11.445,11.7308,11.2291,12.5324,11.1775,11.8774,12.5034,12.3897,11.6405,11.3853,11.5263,11.7273,10.1918,11.1944,12.1265,12.6266,13.0145,10.7278,11.1628,11.3327,12.0862,11.2817,11.8435
KEGG_PARKINSONS_DISEASE,12.6613,13.4853,13.3448,13.312,13.5412,13.1567,13.8492,15.0684,14.1056,13.4816,13.4042,14.0643,13.9247,14.0308,13.8538,14.1911,14.6433,14.5946,13.8886,13.6377,13.6954,13.1633,13.2384,12.1332,12.7743,13.8745,13.7445,14.6213,12.9032,14.8624,13.9025,13.1589,13.4601,14.0472
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,-0.1456,-0.153,-0.4427,0.2659,1.0923,0.8858,0.5044,0.1394,0.458,1.0029,-0.006,0.4192,0.7828,-0.3776,0.8451,-0.1236,-0.2231,-0.9037,0.7229,0.2151,0.2712,1.0637,0.4837,-0.2573,-0.1821,-0.6919,-0.0347,0.4542,-0.9382,-0.7472,-0.809,0.4245,0.8567,0.6448
KEGG_HUNTINGTONS_DISEASE,14.9503,14.7374,13.0496,14.0057,15.1817,14.7822,14.905,15.9543,14.7206,14.5149,14.5731,15.1582,15.2298,13.9215,14.3987,14.2633,14.4757,14.0803,14.2401,14.5637,14.0907,14.1841,14.4508,13.979,13.8374,14.3212,14.1723,14.9724,14.7089,15.2601,14.9757,15.0647,14.5263,15.1006
KEGG_PRION_DISEASES,4.525,2.8671,2.2004,1.8274,4.7489,4.5251,2.594,3.3868,3.8048,3.8403,3.5092,3.998,2.6634,3.0044,3.2737,3.1855,3.6265,3.6982,3.7463,3.6715,4.1202,3.9556,4.2772,1.5683,1.8008,3.0483,3.4532,3.6963,2.5382,2.5709,3.2075,3.7905,3.7576,3.5069
KEGG_VIBRIO_CHOLERAE_INFECTION,6.7365,7.8086,7.3592,7.6337,7.5681,7.9039,8.03,7.9372,8.2718,8.3065,6.8118,7.6646,8.64,7.8365,9.0504,6.437,7.1203,9.1323,8.0103,8.067,8.2875,7.7551,8.6823,6.855,7.7322,6.9805,8.083,9.2338,6.7024,6.3162,6.4884,7.8143,8.1407,7.6247
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,3.4283,4.5835,3.8591,3.6133,5.6065,4.1459,4.9972,5.5839,4.7777,7.5605,1.8949,4.8397,6.0211,3.9324,5.1494,2.7749,3.1756,5.9302,3.5985,5.1295,4.946,5.4386,5.2892,3.9071,3.5708,4.1024,5.4717,4.4359,2.3771,2.6791,2.4486,4.9977,5.2448,4.5596
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,9.0224,8.9464,8.004,8.4729,8.8911,8.3138,7.1032,8.6175,8.3622,8.3924,8.3985,8.7232,7.5612,8.4118,9.5241,8.5034,7.8629,7.7253,9.1191,8.7335,8.4621,8.3888,8.326,8.3577,8.3644,8.6372,7.4199,7.3194,7.6514,8.1433,8.0306,8.7261,9.0003,8.4726
KEGG_LEISHMANIA_INFECTION,-0.9006,-1.1315,-1.5406,-2.1327,1.8088,1.0584,-2.1586,-0.4153,-2.1237,2.719,-2.7097,-0.6161,1.3442,-0.2336,-0.0511,-2.0625,-3.9864,-1.214,1.6348,-0.7049,-0.5168,1.468,0.5101,-2.0949,-1.8615,-1.787,0.3986,-0.4475,-3.8717,-3.0531,-2.9538,-0.4923,1.1941,-0.5851
KEGG_PATHWAYS_IN_CANCER,4.5699,0.871,0.6612,0.0572,4.0279,3.9702,-0.3073,1.7299,-0.535,5.3157,3.1356,3.3228,0.5336,3.1014,2.9216,1.0682,-0.6699,0.1474,3.9728,2.5922,2.6387,2.7073,3.0098,2.5369,2.2696,0.8617,5.2812,2.7099,1.0537,1.0812,1.2379,3.0523,3.3869,1.8681
KEGG_COLORECTAL_CANCER,4.3538,4.4859,4.1244,3.716,4.2994,4.6446,2.4281,3.2461,3.0771,5.0457,4.4132,4.5113,4.1047,4.1044,4.3151,3.3202,3.7029,3.0891,5.2455,4.4058,4.4137,3.6604,4.5742,4.4489,3.4664,2.8022,4.6366,3.7172,3.6531,3.6159,3.9241,4.5216,5.0525,4.6823
KEGG_RENAL_CELL_CARCINOMA,6.595,4.6818,4.1873,4.4169,6.509,5.5999,3.541,4.9324,4.8757,6.3124,5.136,6.5751,5.1604,5.5838,5.631,4.5879,5.3442,4.3532,5.8649,4.299,4.9997,5.1994,5.9041,4.8503,5.0511,3.3563,6.3624,4.9767,3.9378,4.9729,4.579,5.552,5.4407,5.1391
KEGG_PANCREATIC_CANCER,4.5211,4.0032,3.8563,3.7689,4.5346,3.6213,2.8451,4.0177,5.4961,6.1672,3.3187,5.0717,4.6553,3.6858,3.7226,3.5605,1.6158,3.3897,4.7459,4.2657,4.9911,3.8988,4.506,4.4623,3.6448,2.9796,4.313,4.3736,2.2653,2.8924,2.1571,4.6068,5.1066,4.6966
KEGG_ENDOMETRIAL_CANCER,5.668,4.4861,4.2508,4.505,4.7902,4.5892,5.0299,4.1467,4.0481,5.279,4.8696,5.2433,4.6323,4.817,4.6186,3.3226,4.1215,2.9497,5.2859,5.1054,4.9265,4.8038,5.5752,4.323,4.1305,4.558,5.249,4.602,3.6251,3.5303,3.7408,4.2048,4.6709,4.401
KEGG_GLIOMA,3.5975,2.6342,2.7324,3.1364,2.4585,2.1436,1.5094,1.7899,1.3868,2.9234,2.5854,3.124,2.6224,2.3448,1.9645,1.3033,1.2708,1.7832,2.7786,3.2509,2.7781,1.8863,1.9574,1.4019,0.7685,1.5031,3.521,4.8956,0.3644,0.9591,0.9531,2.023,2.0171,2.4016
KEGG_PROSTATE_CANCER,5.7988,4.5396,4.0932,4.2769,5.4704,5.4187,4.7122,4.5237,4.6505,5.5581,5.8858,5.6509,5.6367,4.7321,4.6003,3.1877,2.9398,2.4817,5.5128,4.9412,5.0589,4.4661,4.5728,4.7212,4.2956,4.1494,5.0011,5.471,4.1625,4.1947,4.3869,4.2297,4.5426,4.1242
KEGG_THYROID_CANCER,5.6851,4.9064,4.9649,5.1279,5.4195,5.4847,4.3858,4.2737,3.9699,4.9491,5.5377,5.2785,4.6529,5.279,5.2144,4.0726,4.2758,3.9889,4.5023,4.6421,4.8029,5.3559,5.0617,5.0659,5.2275,5.2301,5.367,5.0481,3.7541,3.624,3.6375,4.8042,4.8951,5.2453
KEGG_BASAL_CELL_CARCINOMA,-3.4503,-6.1083,-5.5174,-5.4745,-4.9327,-4.7255,-5.8707,-4.6971,-7.0232,-4.4353,-3.7162,-5.2041,-5.4873,-3.8227,-4.6259,-5.9679,-6.8957,-6.0433,-4.0173,-3.9255,-3.7628,-5.4864,-4.448,-4.6632,-5.6672,-5.2062,-4.3588,-4.8403,-4.7514,-4.9431,-4.5626,-4.2194,-4.7105,-4.2152
KEGG_MELANOMA,1.1061,-1.3851,-1.6595,-1.2316,-0.4497,-0.6569,-0.63,-0.6717,-1.4707,0.6003,0.3234,-0.0119,-0.9284,-0.9412,-1.0418,-2.4446,-1.7317,-1.9388,-0.8135,-0.169,-0.6581,-1.1014,-1.2294,-1.0603,-1.3865,-0.9664,0.5257,0.6541,-1.8173,-1.3059,-1.4516,-1.5606,-1.4121,-1.6769
KEGG_BLADDER_CANCER,4.7144,2.6776,2.4501,2.1651,3.2538,3.0848,2.9624,3.2293,3.5505,5.215,1.857,5.1285,2.9565,3.0955,3.1157,1.982,1.2448,2.0771,2.9977,4.0789,4.5816,2.9067,2.7503,2.168,2.8563,1.9033,4.4464,3.2385,0.0062,0.7749,1.2034,3.2028,3.4786,2.4995
KEGG_CHRONIC_MYELOID_LEUKEMIA,6.3008,6.4442,6.3086,5.4459,5.5526,5.3293,3.8188,5.1681,5.4597,6.7261,6.289,6.5515,6.0276,5.8427,5.3513,3.6336,4.3432,4.953,6.8505,6.4071,6.1817,5.4171,5.4827,5.7719,5.0588,4.8921,6.2879,5.7784,4.8054,5.0322,4.4725,5.8033,6.1131,5.8028
KEGG_ACUTE_MYELOID_LEUKEMIA,4.9986,5.0375,5.2731,4.771,5.0003,5.1791,4.155,5.0228,3.372,5.3121,5.4296,5.7093,4.349,5.1655,5.2605,3.3452,4.3042,4.4452,5.2719,5.5489,5.6365,5.2367,5.5311,3.9372,3.6746,4.1661,5.3342,5.0894,3.1759,3.3903,2.6581,4.6237,4.9067,4.8738
KEGG_SMALL_CELL_LUNG_CANCER,4.112,2.5602,1.971,2.0079,3.7062,4.4831,0.3862,2.2278,-0.1999,5.6133,3.5226,3.2536,1.0022,1.5837,1.797,2.4065,0.1726,1.7459,4.0166,4.3837,3.4459,4.5052,4.137,4.2911,3.5768,2.8656,5.2533,3.2434,3.421,2.9498,3.2163,1.9614,2.4857,0.8028
KEGG_NON_SMALL_CELL_LUNG_CANCER,3.6546,4.6491,4.4452,4.1568,2.6685,2.856,3.3306,3.2631,3.6846,4.655,2.6706,4.244,3.7095,2.3747,3.4409,2.6929,1.9125,3.0883,3.6985,4.528,4.499,3.3795,4.2662,2.8373,2.6598,3.0201,4.61,4.6463,2.3659,2.5593,2.5359,3.4377,3.8355,3.5882
KEGG_ASTHMA,-4.2517,-4.5476,-4.3937,-5.1073,-2.0933,-3.2131,-5.187,-4.285,-4.8205,-1.6244,-4.5936,-5.2001,-2.3366,-4.0428,-4.3106,-5.554,-4.505,-4.6906,0.0982,-4.2706,-4.5839,-0.1434,-4.2186,-5.6906,-5.4515,-4.342,-3.6162,-2.715,-5.3372,-4.8924,-5.4804,-3.8408,-3.3929,-3.8768
KEGG_AUTOIMMUNE_THYROID_DISEASE,-1.9139,-2.0612,-3.505,-3.065,1.6237,1.3479,-3.8439,-1.1479,-2.9723,1.2179,-3.5605,-2.5274,0.4106,-1.0286,-1.3632,-2.3034,-1.1171,-2.4302,1.6793,-1.6935,-2.2684,2.2311,-0.751,-5.2233,-4.1922,-1.8716,-1.2867,0.5199,-3.8047,-1.3353,-5.1096,0.3363,0.7063,-0.7262
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,-3.3606,-3.4983,-3.5597,-3.8841,-0.3976,-1.5963,-2.9985,-3.5438,-4.3622,-1.0025,-4.1579,-2.962,-3.2432,-2.6084,-2.7656,-3.5574,-4.3188,-4.3692,0.8339,-3.6842,-3.6836,0.2946,-1.4922,-4.5602,-4.2687,-3.5323,-1.9974,-1.7328,-5.1071,-4.3057,-5.4383,-1.9484,-1.2596,-3.3781
KEGG_ALLOGRAFT_REJECTION,-2.2039,-2.0262,-3.6288,-2.9998,1.7017,1.3119,-4.7285,-1.38,-3.2355,1.8208,-3.3714,-2.6785,0.4099,-0.8208,-0.9615,-2.4066,-1.3734,-2.0493,1.4389,-1.6173,-2.4576,2.2149,-0.9923,-5.1632,-4.3753,-2.3287,-1.4746,0.017,-3.835,-1.2835,-5.281,-0.0774,0.6599,-1.0802
KEGG_GRAFT_VERSUS_HOST_DISEASE,-2.7249,-2.6579,-4.4943,-3.5463,1.634,1.0118,-4.988,-1.8767,-3.6155,1.2176,-3.8204,-3.0872,-0.4595,-1.3719,-1.7477,-2.7699,-2.0425,-2.6293,0.667,-1.9621,-2.7651,1.7937,-1.0752,-5.4313,-4.5137,-2.7754,-1.6323,-0.0747,-4.3019,-1.7527,-5.5821,-0.2279,0.4047,-1.4321
KEGG_PRIMARY_IMMUNODEFICIENCY,-4.7469,-3.9172,-5.6334,-4.7226,-5.0321,-5.0703,-5.2795,-4.8491,-5.082,-4.8173,-5.5668,-4.7229,-5.1388,-4.8891,-5.0355,-4.7948,-5.0831,-5.3458,-5.0772,-4.7818,-4.7795,-3.8011,-4.5838,-5.0234,-5.3977,-4.5998,-4.784,-4.1998,-5.8848,-4.6234,-5.8544,-4.6156,-4.2396,-4.5188
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,-0.974,-2.8678,-3.4652,-3.055,0.1874,-0.5576,-3.9474,-2.134,-3.8124,-1.3612,-1.7873,-2.8047,-2.3054,-1.8972,-1.5934,-3.242,-1.6958,-2.7579,-0.8651,-1.6823,-1.8501,-1.9539,-1.8088,-2.747,-3.2043,-2.941,-1.5126,-1.8175,-2.7474,-2.3238,-2.6119,-2.2098,-1.606,-2.3294
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.8187,-0.3784,-1.0402,-1.3866,1.8576,1.7757,-1.201,0.0907,-1.9202,0.3152,0.7305,-0.6003,-1.1472,-0.2026,0.3759,-1.01,0.3598,-1.0143,2.1803,0.3783,-0.2672,-0.2792,-1.059,0.3724,-0.4477,-0.6441,1.4423,0.4251,-0.4003,-0.177,-0.3241,-0.6441,-0.3483,-0.9475
KEGG_DILATED_CARDIOMYOPATHY,0.0298,-2.0195,-2.3473,-2.4692,0.0829,0.0201,-3.8204,-1.5658,-2.6877,-0.7057,-0.9609,-2.0744,-1.3452,-1.9512,-1.344,-2.8399,-0.8916,-1.8836,-0.5069,-1.0421,-1.3359,-1.6862,-1.4774,-2.0527,-2.6138,-1.9634,-0.8936,-0.9975,-2.094,-1.7413,-1.6461,-1.4991,-1.2584,-1.7957
KEGG_VIRAL_MYOCARDITIS,2.4309,0.3661,0.0173,-0.1015,4.1958,4.1842,-0.1577,1.3312,-0.3525,4.6286,1.1798,0.4818,2.308,1.5179,1.6124,0.4214,0.5389,1.3063,4.0783,1.5316,0.8982,3.4018,1.789,-0.9862,-0.5035,1.3242,3.6301,3.4305,-0.4859,1.1279,-1.7935,2.3487,3.3614,1.9783
PID_FANCONI_PATHWAY,3.5619,5.0955,5.794,5.5992,3.1109,3.672,4.6171,3.7852,3.6206,3.6571,4.6422,5.4835,3.4285,4.3653,5.1459,4.7485,5.3897,4.9168,0.7805,3.9962,3.0607,4.5757,4.309,5.5528,4.916,4.5094,4.868,2.8874,5.7719,5.2464,5.0291,4.497,3.7593,4.3966
PID_SMAD2_3NUCLEAR_PATHWAY,5.1186,5.5592,4.5781,4.1645,4.4297,4.5853,1.84,3.408,4.398,4.1946,5.3429,5.6296,4.1682,5.3645,4.1098,5.0839,2.6728,4.3321,5.1939,5.1908,5.0108,3.8069,4.0347,4.5486,5.0131,3.7923,4.6706,3.6608,4.9944,5.3825,5.0372,4.2204,4.4703,3.4678
PID_FCER1_PATHWAY,3.0754,2.4789,2.0733,1.0572,1.843,2.1891,-0.0626,1.2252,1.6859,2.8433,1.7915,2.1564,2.3949,1.9911,1.8101,1.7264,0.4198,1.4944,2.5263,2.3185,2.1399,1.46,1.0702,0.7965,1.0117,0.8776,2.1763,0.8293,-0.0686,0.1419,0.4713,1.9587,1.6833,1.3839
PID_ENDOTHELIN_PATHWAY,1.5172,1.006,0.2599,0.0162,1.2496,0.2311,-0.7973,0.5655,1.7346,0.5916,-0.6474,1.7311,0.6318,0.6004,1.1134,0.8264,-0.0308,-0.8515,1.234,1.5476,1.5357,-0.5066,-0.4621,0.3562,1.0465,-1.1072,1.7917,0.7132,-0.4821,-0.9017,-0.2162,0.3659,0.2674,-0.4222
PID_BCR_5PATHWAY,1.9953,2.7392,2.3627,2.1066,2.9662,2.5649,-0.375,1.0518,0.876,3.0422,1.1161,3.0813,2.7577,1.9272,1.4984,1.9599,-0.4755,1.1671,1.7992,2.8939,2.7001,3.5675,3.7198,2.1935,1.3725,1.6937,2.7467,0.434,-1.1433,-0.9225,-0.5809,1.8542,2.6918,1.6176
PID_PRL_SIGNALING_EVENTS_PATHWAY,4.788,5.489,4.3707,4.3694,4.392,5.1112,4.1841,5.4308,4.8519,3.9696,5.264,5.5262,4.2025,4.399,5.045,4.8785,6.0653,4.5066,5.4616,4.8739,4.6743,4.3498,4.7257,4.3803,4.175,5.0124,4.8124,5.6795,4.76,4.5627,4.6914,5.1325,4.863,4.8184
PID_RHOA_PATHWAY,3.5868,5.0334,5.2052,4.859,5.0985,4.3154,4.5249,4.9564,4.0251,5.1618,4.6988,6.0335,4.2567,4.4125,5.232,4.5954,4.5076,4.3516,5.3653,4.616,4.3293,4.8896,4.1086,4.906,4.7996,5.6959,5.2479,4.9571,4.9593,4.9772,4.9325,4.65,5.0848,3.9204
PID_ERBB4_PATHWAY,1.2656,1.7836,0.9411,1.2925,2.6743,1.9323,1.0548,1.284,1.421,2.5755,1.0474,1.8334,3.1327,0.8562,1.2717,0.3528,-0.0427,1.6476,2.507,2.6126,2.0017,2.0038,2.666,1.9382,1.9978,1.9985,1.842,1.4728,-0.6544,-0.7014,-0.992,2.6829,3.0504,3.063
PID_AURORA_B_PATHWAY,6.5535,7.5104,7.683,7.4992,6.9198,7.6586,5.1736,6.3673,5.2334,6.267,7.6835,6.6515,4.3049,6.5137,7.5955,7.1967,7.0709,6.9048,6.1067,6.6182,4.8735,6.9026,5.664,7.2021,6.4669,6.4927,7.8481,5.861,7.8839,7.7257,8.27,6.6111,6.4817,6.226
PID_LYSOPHOSPHOLIPID_PATHWAY,0.1848,1.2762,0.614,0.7905,2.6572,2.0187,0.0224,0.734,2.4147,3.9132,-0.6407,2.9637,2.1759,1.5478,1.1277,0.1297,-0.2873,-0.1151,1.8975,1.4957,1.329,1.3704,1.3848,1.1741,1.7636,0.3556,1.9024,1.4563,-0.4171,0.024,0.2603,1.8576,2.085,1.3037
PID_INSULIN_PATHWAY,4.9817,4.2146,4.3726,4.1637,5.2025,5.2107,4.8199,4.724,3.9815,5.7936,4.6428,5.2218,4.7498,4.6967,4.8114,2.9627,3.7908,3.7854,5.967,5.2709,4.7977,5.3316,5.4471,5.0447,4.2949,4.9629,5.3757,4.8041,3.4055,4.2471,3.666,4.707,5.0117,4.5416
PID_NOTCH_PATHWAY,4.7852,3.6923,4.4154,4.2163,4.8394,6.1552,3.9775,3.8533,2.6108,4.0187,4.8359,4.9435,3.7651,5.3761,3.9089,3.8419,4.0424,3.9798,5.074,4.4559,4.5917,3.6635,4.0833,4.9367,5.2115,4.2346,5.7688,5.2994,4.8647,3.634,4.2187,4.2081,4.5591,4.2271
PID_INTEGRIN1_PATHWAY,3.5661,-4.6459,-5.3821,-5.8947,1.5353,3.6729,-4.2906,-0.7356,-5.7933,1.1069,-2.9935,-1.0615,-5.2655,-0.7592,-1.2309,-1.7725,-6.5486,-2.6557,3.9831,-0.3962,-1.6049,1.0539,-1.3175,-1.2448,-1.813,-1.4661,3.2312,0.2439,-1.6599,-1.4979,-0.2252,-1.1054,-0.5629,-3.0691
PID_P73PATHWAY,4.7095,4.1365,3.7609,3.9427,3.3281,4.6026,2.2413,3.51,3.5248,4.4366,4.2228,4.3315,4.9092,4.6407,4.1212,2.5122,3.4394,3.4427,3.8238,4.3837,3.473,3.313,2.6747,4.1122,3.663,2.8562,4.1552,3.1185,2.3329,3.5185,3.2522,3.5919,4.3072,3.5992
PID_P38_MKK3_6PATHWAY,2.0168,1.2437,1.5423,1.4558,2.5636,1.5905,2.2918,2.4278,1.9126,2.8765,1.4654,2.4471,2.5212,1.6767,0.8146,2.8038,2.4552,1.6803,2.5705,1.4745,1.3116,2.3888,2.1711,2.2444,1.9799,1.2945,2.1396,1.5074,1.771,1.6446,1.7637,2.5405,2.5073,1.9079
PID_GMCSF_PATHWAY,3.9703,5.4476,4.7254,4.2489,4.1749,3.8663,2.7805,4.2293,4.2028,4.062,3.6117,4.7837,4.5714,3.9635,4.2847,2.5346,3.2353,4.0384,4.5369,4.9874,4.3047,4.8489,4.6693,4.5801,4.2999,3.845,4.5024,3.7537,1.8114,2.3285,2.0879,5.1114,5.9643,4.1689
PID_WNT_NONCANONICAL_PATHWAY,3.9715,3.4949,4.0314,3.2237,3.71,3.5793,2.047,3.0491,1.9822,3.3655,3.5915,3.6633,2.6066,4.218,4.0777,2.2456,3.4779,3.1513,3.5255,4.1576,3.9581,3.5531,4.3148,4.4,3.2519,3.7677,4.2458,3.0959,2.0208,2.516,2.7484,4.9752,4.4736,4.0775
PID_NFKAPPAB_ATYPICAL_PATHWAY,2.3499,3.8329,3.3729,3.3137,3.362,3.2089,2.674,2.6693,4.0582,3.5016,2.1987,3.8337,4.0481,2.7724,2.5896,2.1906,2.1142,2.7815,2.982,3.4203,3.1392,3.3929,3.5053,3.61,3.2061,3.2147,3.7365,3.1803,1.4003,1.4879,1.4553,3.4872,4.0471,3.6937
PID_IL4_2PATHWAY,0.744,-0.8265,-1.5825,-1.5429,1.2432,0.9544,-2.6729,-0.9707,-0.9768,1.0787,-0.9648,-0.6033,-0.3187,-0.7804,-1.3384,-2.7238,-1.1398,-1.9374,0.4948,-0.4406,-0.5861,1.1359,0.5572,0.1133,-0.5083,-1.5592,-0.0315,-0.9692,-3.8989,-1.8743,-2.9343,-0.8376,0.3861,-1.7773
PID_HDAC_CLASSII_PATHWAY,4.6139,4.2391,3.8607,4.0051,3.7596,3.5035,3.7737,3.7925,4.0386,4.2208,3.0186,4.5175,3.6744,3.4954,3.4287,4.9121,4.1421,4.9024,3.9998,3.6413,3.7918,3.805,3.4324,2.7129,3.7074,2.9985,4.1163,5.0239,4.8793,5.0828,4.938,3.6075,3.2554,3.1991
PID_BETA_CATENIN_DEG_PATHWAY,5.3569,3.6296,4.2092,3.9888,4.676,4.2786,4.8079,3.874,3.3574,4.2664,4.9078,4.2744,3.6169,4.6167,4.4595,3.335,5.3685,4.0999,4.305,4.6019,4.5158,3.8537,4.3761,4.6475,4.4013,4.4438,4.615,4.0582,5.5805,5.0973,5.1138,4.1705,4.476,4.2905
PID_HDAC_CLASSIII_PATHWAY,3.0054,1.7936,1.5941,1.754,3.7886,3.9886,2.3466,2.2212,2.4439,1.4788,3.4785,2.8376,3.1134,1.2816,2.1116,2.2596,2.9548,1.3201,3.8566,2.5346,2.4924,1.4653,1.4258,2.2075,3.3341,2.9673,3.178,3.714,2.1046,3.3093,2.3426,1.4434,2.0554,1.024
PID_GLYPICAN_1PATHWAY,0.775,-2.322,-3.0288,-2.8639,-0.1079,-0.1219,-1.7124,-1.21,-2.4538,-0.6822,-0.3152,-1.5637,-1.855,-2.0039,-2.2989,-1.9299,-3.0911,-2.5582,0.1432,-1.6781,-2.0619,-1.1561,0.1576,-1.9558,-2.4242,-1.1859,0.6281,0.2218,-1.7049,-1.2353,-0.8366,-0.3007,-0.0811,-0.1972
PID_TCR_PATHWAY,-2.0741,-1.503,-2.0977,-2.3069,-1.7515,-2.1886,-2.4392,-2.705,-2.3663,-1.9119,-2.1001,-2.0995,-2.3193,-2.4012,-3.267,-2.6601,-2.0535,-2.5405,-1.541,-1.1818,-1.1541,-2.5606,-2.2721,-2.529,-3.1009,-2.696,-1.8268,-1.4384,-3.4679,-3.2997,-3.6916,-2.5976,-2.0615,-2.5179
